t,host,operation,status,error,latency
1709473699.4652362,30.0.celestial,del,success,,0.04046130180358887
1709473699.6154487,30.0.celestial,get,success,,0.009968996047973633
1709473699.7347867,30.0.celestial,set,success,,0.009935855865478516
1709473699.8540654,30.0.celestial,del,success,,0.010024785995483398
1709473699.9735725,30.0.celestial,get,success,,0.010077476501464844
1709473700.093151,30.0.celestial,set,success,,0.009950399398803711
1709473700.2123632,30.0.celestial,set,success,,0.009968042373657227
1709473700.3319244,30.0.celestial,del,success,,0.010280370712280273
1709473700.4517202,30.0.celestial,set,success,,0.009834527969360352
1709473700.5711062,30.0.celestial,get,success,,0.009950637817382812
1709473700.690586,30.0.celestial,del,success,,0.010109663009643555
1709473700.8099508,30.0.celestial,set,success,,0.00991201400756836
1709473700.9294615,30.0.celestial,set,success,,0.00990152359008789
1709473701.048958,30.0.celestial,set,success,,0.009907007217407227
1709473701.1682355,30.0.celestial,set,success,,0.009975671768188477
1709473701.2876472,30.0.celestial,get,success,,0.010034561157226562
1709473701.4070916,30.0.celestial,set,success,,0.010058164596557617
1709473701.526735,30.0.celestial,set,success,,0.01012420654296875
1709473701.6461194,30.0.celestial,set,success,,0.010170698165893555
1709473701.766786,30.0.celestial,get,success,,0.010026216506958008
1709473701.8860807,30.0.celestial,set,success,,0.010085344314575195
1709473702.0055766,30.0.celestial,set,success,,0.009997367858886719
1709473702.125098,30.0.celestial,get,success,,0.0101776123046875
1709473702.2445233,30.0.celestial,del,success,,0.009963274002075195
1709473702.3640094,30.0.celestial,del,success,,0.010004758834838867
1709473702.4834466,30.0.celestial,set,success,,0.010118722915649414
1709473702.6029947,30.0.celestial,set,success,,0.010108232498168945
1709473702.72257,30.0.celestial,del,success,,0.010170698165893555
1709473702.8424394,30.0.celestial,get,success,,0.010510444641113281
1709473702.9628546,30.0.celestial,get,success,,0.01007533073425293
1709473703.0821834,30.0.celestial,get,success,,0.010032176971435547
1709473703.2015738,30.0.celestial,del,success,,0.009998798370361328
1709473703.3209677,30.0.celestial,get,success,,0.009978294372558594
1709473703.4402895,30.0.celestial,del,success,,0.010061502456665039
1709473703.5597749,30.0.celestial,set,success,,0.01022648811340332
1709473703.6793602,30.0.celestial,get,success,,0.010213851928710938
1709473703.7990086,30.0.celestial,set,success,,0.010197639465332031
1709473703.9187987,30.0.celestial,get,success,,0.010086536407470703
1709473704.0376089,30.0.celestial,get,success,,0.00977778434753418
1709473704.155848,30.0.celestial,del,success,,0.009558677673339844
1709473704.2741523,30.0.celestial,del,success,,0.009809494018554688
1709473704.3930085,30.0.celestial,set,success,,0.010113716125488281
1709473704.5128167,30.0.celestial,del,success,,0.010501623153686523
1709473704.6329808,30.0.celestial,set,success,,0.010002374649047852
1709473704.7525947,30.0.celestial,get,success,,0.009981632232666016
1709473704.8725903,30.0.celestial,set,success,,0.010288000106811523
1709473704.9930053,30.0.celestial,get,success,,0.00993657112121582
1709473705.1123135,30.0.celestial,get,success,,0.009930610656738281
1709473705.2317016,30.0.celestial,set,success,,0.010012626647949219
1709473705.351159,30.0.celestial,set,success,,0.009958744049072266
1709473705.4705873,30.0.celestial,del,success,,0.010203123092651367
1709473705.5902567,30.0.celestial,get,success,,0.009994983673095703
1709473705.7096233,30.0.celestial,del,success,,0.01004648208618164
1709473705.8290348,30.0.celestial,get,success,,0.009900569915771484
