t,host,operation,status,error,latency
1708883861.005559,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01632094383239746
1708883861.1262157,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.014837503433227539
1708883861.2440834,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016077518463134766
1708883861.3640304,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.017780303955078125
1708883861.4853053,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015815019607543945
1708883861.6035647,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016761302947998047
1708883861.7240133,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.018435001373291016
1708883861.845218,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016121625900268555
1708883861.964137,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.0154876708984375
1708883862.083665,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015866994857788086
1708883862.2037678,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01607489585876465
1708883862.322795,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015291690826416016
1708883862.441664,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.0172426700592041
1708883862.5612268,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015820741653442383
1708883862.6799502,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015642881393432617
1708883862.7979298,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016630887985229492
1708883862.917481,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01660442352294922
1708883863.0378556,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01627802848815918
1708883863.1571856,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01594376564025879
