t,host,operation,status,error,latency
1708879908.4135623,43.0.celestial,get,success,,0.006657838821411133
1708879908.5240643,43.0.celestial,set,success,,0.008326530456542969
1708879908.635596,43.0.celestial,set,success,,0.006439208984375
1708879908.74522,43.0.celestial,get,success,,0.0064373016357421875
1708879908.8575547,43.0.celestial,del,success,,0.0074100494384765625
1708879908.9681304,43.0.celestial,del,success,,0.0070455074310302734
1708879909.0791614,43.0.celestial,get,success,,0.006280660629272461
1708879909.189262,43.0.celestial,del,success,,0.006376028060913086
1708879909.2994697,43.0.celestial,del,success,,0.006366729736328125
1708879909.4096606,43.0.celestial,set,success,,0.006516456604003906
1708879909.5194173,43.0.celestial,del,success,,0.006366252899169922
1708879909.630308,43.0.celestial,get,success,,0.006400585174560547
1708879909.7398834,43.0.celestial,get,success,,0.007153511047363281
1708879909.8515422,43.0.celestial,del,success,,0.0064563751220703125
1708879909.9624662,43.0.celestial,set,success,,0.006498813629150391
1708879910.0729456,43.0.celestial,set,success,,0.0063550472259521484
1708879910.1830983,43.0.celestial,del,success,,0.00637364387512207
1708879910.2933424,43.0.celestial,get,success,,0.006493568420410156
1708879910.4030979,43.0.celestial,get,success,,0.006578207015991211
1708879910.513496,43.0.celestial,del,success,,0.006463527679443359
1708879910.623117,43.0.celestial,get,success,,0.00631260871887207
1708879910.7332175,43.0.celestial,set,success,,0.0064487457275390625
1708879910.842869,43.0.celestial,get,success,,0.00623321533203125
1708879910.9522521,43.0.celestial,get,success,,0.007112741470336914
1708879911.063718,43.0.celestial,set,success,,0.006378889083862305
1708879911.173295,43.0.celestial,del,success,,0.0065155029296875
1708879911.2830338,43.0.celestial,set,success,,0.006368875503540039
1708879911.3932438,43.0.celestial,del,success,,0.0064198970794677734
1708879911.50283,43.0.celestial,set,success,,0.0063207149505615234
1708879911.6122527,43.0.celestial,get,success,,0.00704503059387207
1708879911.7236078,43.0.celestial,get,success,,0.006381034851074219
1708879911.833156,43.0.celestial,set,success,,0.006402730941772461
1708879911.9439356,43.0.celestial,set,success,,0.008875608444213867
1708879912.0571105,43.0.celestial,get,success,,0.007584571838378906
1708879912.1678057,43.0.celestial,get,success,,0.006441354751586914
1708879912.2773738,43.0.celestial,get,success,,0.006360769271850586
1708879912.3869202,43.0.celestial,get,success,,0.006414175033569336
1708879912.4970977,43.0.celestial,set,success,,0.006513118743896484
1708879912.6092427,43.0.celestial,del,success,,0.0062389373779296875
1708879912.7191753,43.0.celestial,get,success,,0.006356239318847656
1708879912.829282,43.0.celestial,get,success,,0.00643467903137207
1708879912.9388041,43.0.celestial,set,success,,0.0064013004302978516
1708879913.0483944,43.0.celestial,set,success,,0.006333351135253906
1708879913.1580162,43.0.celestial,del,success,,0.006735324859619141
1708879913.267983,43.0.celestial,del,success,,0.007065296173095703
1708879913.3791707,43.0.celestial,del,fail,Timeout reading from socket,0.10333824157714844
1708879913.5851216,43.0.celestial,del,fail,Timeout connecting to server,0.10903620719909668
1708879913.797432,43.0.celestial,set,fail,Timeout connecting to server,0.10680460929870605
1708879914.0077388,43.0.celestial,get,fail,Timeout connecting to server,0.10671520233154297
1708879914.2176309,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.012076616287231445
1708879914.3349464,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.012197494506835938
1708879914.4495625,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.012759923934936523
1708879914.5661654,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.012814998626708984
1708879914.6823437,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.012554168701171875
1708879914.798215,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01260232925415039
1708879914.9138887,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.013042926788330078
1708879915.030796,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01191091537475586
1708879915.1451147,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.012716054916381836
1708879915.2618134,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.012635231018066406
1708879915.3771627,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.0132904052734375
1708879915.4935255,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01278233528137207
