t,host,operation,status,error,latency
1709382402.4126053,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02617049217224121
1709382402.5515158,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025115966796875
1709382402.6883256,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.024840354919433594
1709382402.8273625,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.027453184127807617
1709382402.968927,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.030486106872558594
1709382403.115916,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.03067946434020996
1709382403.2628949,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.030591726303100586
1709382403.4102352,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.030338287353515625
1709382403.557098,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.03207874298095703
1709382403.7062533,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.031561851501464844
1709382403.85471,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.030290842056274414
1709382403.9988472,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.027866125106811523
1709382404.139364,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02564525604248047
1709382404.2774615,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02549290657043457
1709382404.4155595,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025656700134277344
1709382404.5541203,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025622129440307617
1709382404.6938236,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.027475833892822266
1709382404.8344615,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.026517868041992188
